Sexe;Epreuve;Points;Perf;Code epreuve
Women;1500m;938;4:35.42;Women-1500m
Women;Mile;938;4:56.24;Women-Mile
Women;2000m;938;6:17.66;Women-2000m
Women;HJ;938;-;Women-HJ
Women;PV;938;3.93;Women-PV
Women;LJ;938;5.72;Women-LJ
Women;TJ;938;12.23;Women-TJ
Women;SP;938;15.68;Women-SP
Women;DT;938;52.73;Women-DT
Women;HT;938;60.36;Women-HT
Women;JT;938;52.41;Women-JT
Women;Decathlon / Heptathlon;938;5295;Women-Decathlon / Heptathlon
Women;100m;939;12.27;Women-100m
Women;200m;939;25.03;Women-200m
Women;300m;939;40.37;Women-300m
Women;400m;939;57.05;Women-400m
Women;500m;939;1:14.75;Women-500m
Women;110mH / 100mH;939;-;Women-110mH / 100mH
Women;400mH;939;1:02.90;Women-400mH
Women;4x100m;939;48.90;Women-4x100m
Women;4x200m;939;1:43.32;Women-4x200m
Women;4x400m;939;3:54.81;Women-4x400m
Women;600m;939;1:34.68;Women-600m
Women;800m;939;2:13.17;Women-800m
Women;1000m;939;2:53.21;Women-1000m
Women;1500m;939;4:35.28;Women-1500m
Women;Mile;939;4:56.09;Women-Mile
Women;2000m;939;6:17.46;Women-2000m
Women;HJ;939;-;Women-HJ
Women;PV;939;-;Women-PV
Women;LJ;939;-;Women-LJ
Women;TJ;939;12.24;Women-TJ
Women;SP;939;15.69;Women-SP
Women;DT;939;52.78;Women-DT
Women;HT;939;60.42;Women-HT
Women;JT;939;52.47;Women-JT
Women;Decathlon / Heptathlon;939;5301;Women-Decathlon / Heptathlon
Women;100m;940;-;Women-100m
Women;200m;940;25.02;Women-200m
Women;300m;940;40.35;Women-300m
Women;400m;940;57.02;Women-400m
Women;500m;940;1:14.71;Women-500m
Women;110mH / 100mH;940;14.63;Women-110mH / 100mH
Women;400mH;940;1:02.86;Women-400mH
Women;4x100m;940;48.87;Women-4x100m
Women;4x200m;940;1:43.26;Women-4x200m
Women;4x400m;940;3:54.68;Women-4x400m
Women;600m;940;1:34.63;Women-600m
Women;800m;940;2:13.11;Women-800m
Women;1000m;940;2:53.13;Women-1000m
Women;1500m;940;4:35.14;Women-1500m
Women;Mile;940;4:55.94;Women-Mile
Women;2000m;940;6:17.26;Women-2000m
Women;HJ;940;-;Women-HJ
Women;PV;940;-;Women-PV
Women;LJ;940;5.73;Women-LJ
Women;TJ;940;12.25;Women-TJ
Women;SP;940;15.71;Women-SP
Women;DT;940;52.84;Women-DT
Women;HT;940;60.48;Women-HT
Women;JT;940;52.52;Women-JT
Women;Decathlon / Heptathlon;940;5306;Women-Decathlon / Heptathlon
Women;100m;941;12.26;Women-100m
Women;200m;941;25.01;Women-200m
Women;300m;941;40.33;Women-300m
Women;400m;941;57.00;Women-400m
Women;500m;941;1:14.67;Women-500m
Women;110mH / 100mH;941;14.62;Women-110mH / 100mH
Women;400mH;941;1:02.83;Women-400mH
Women;4x100m;941;48.84;Women-4x100m
Women;4x200m;941;1:43.20;Women-4x200m
Women;4x400m;941;3:54.55;Women-4x400m
Women;600m;941;1:34.59;Women-600m
Women;800m;941;2:13.04;Women-800m
Women;1000m;941;2:53.04;Women-1000m
Women;1500m;941;4:35.00;Women-1500m
Women;Mile;941;4:55.79;Women-Mile
Women;2000m;941;6:17.06;Women-2000m
Women;HJ;941;-;Women-HJ
Women;PV;941;3.94;Women-PV
Women;LJ;941;-;Women-LJ
Women;TJ;941;12.26;Women-TJ
Women;SP;941;15.73;Women-SP
Women;DT;941;52.89;Women-DT
Women;HT;941;60.54;Women-HT
Women;JT;941;52.57;Women-JT
Women;Decathlon / Heptathlon;941;5311;Women-Decathlon / Heptathlon
Women;100m;942;-;Women-100m
Women;200m;942;25.00;Women-200m
Women;300m;942;40.31;Women-300m
Women;400m;942;56.97;Women-400m
Women;500m;942;1:14.63;Women-500m
Women;110mH / 100mH;942;14.61;Women-110mH / 100mH
Women;400mH;942;1:02.79;Women-400mH
Women;4x100m;942;48.82;Women-4x100m
Women;4x200m;942;1:43.14;Women-4x200m
Women;4x400m;942;3:54.42;Women-4x400m
Women;600m;942;1:34.54;Women-600m
Women;800m;942;2:12.98;Women-800m
Women;1000m;942;2:52.96;Women-1000m
Women;1500m;942;4:34.86;Women-1500m
Women;Mile;942;4:55.64;Women-Mile
Women;2000m;942;6:16.87;Women-2000m
Women;HJ;942;-;Women-HJ
Women;PV;942;-;Women-PV
Women;LJ;942;5.74;Women-LJ
Women;TJ;942;12.27;Women-TJ
Women;SP;942;15.74;Women-SP
Women;DT;942;52.94;Women-DT
Women;HT;942;60.60;Women-HT
Women;JT;942;52.63;Women-JT
Women;Decathlon / Heptathlon;942;5316;Women-Decathlon / Heptathlon
Women;100m;943;12.25;Women-100m
Women;200m;943;24.99;Women-200m
Women;300m;943;40.29;Women-300m
Women;400m;943;56.94;Women-400m
Women;500m;943;1:14.60;Women-500m
Women;110mH / 100mH;943;14.60;Women-110mH / 100mH
Women;400mH;943;1:02.75;Women-400mH
Women;4x100m;943;48.79;Women-4x100m
Women;4x200m;943;1:43.08;Women-4x200m
Women;4x400m;943;3:54.29;Women-4x400m
Women;600m;943;1:34.50;Women-600m
Women;800m;943;2:12.92;Women-800m
Women;1000m;943;2:52.88;Women-1000m
Women;1500m;943;4:34.72;Women-1500m
Women;Mile;943;4:55.49;Women-Mile
Women;2000m;943;6:16.67;Women-2000m
Women;HJ;943;-;Women-HJ
Women;PV;943;-;Women-PV
Women;LJ;943;-;Women-LJ
Women;TJ;943;12.28;Women-TJ
Women;SP;943;15.76;Women-SP
Women;DT;943;53.00;Women-DT
Women;HT;943;60.67;Women-HT
Women;JT;943;52.68;Women-JT
Women;Decathlon / Heptathlon;943;5321;Women-Decathlon / Heptathlon
Women;100m;944;12.24;Women-100m
Women;200m;944;24.98;Women-200m
Women;300m;944;40.27;Women-300m
Women;400m;944;56.91;Women-400m
Women;500m;944;1:14.56;Women-500m
Women;110mH / 100mH;944;-;Women-110mH / 100mH
Women;400mH;944;1:02.72;Women-400mH
Women;4x100m;944;48.76;Women-4x100m
Women;4x200m;944;1:43.03;Women-4x200m
Women;4x400m;944;3:54.16;Women-4x400m
Women;600m;944;1:34.45;Women-600m
Women;800m;944;2:12.86;Women-800m
Women;1000m;944;2:52.79;Women-1000m
Women;1500m;944;4:34.58;Women-1500m
Women;Mile;944;4:55.34;Women-Mile
Women;2000m;944;6:16.47;Women-2000m
Women;HJ;944;-;Women-HJ
Women;PV;944;3.95;Women-PV
Women;LJ;944;5.75;Women-LJ
Women;TJ;944;12.29;Women-TJ
Women;SP;944;15.78;Women-SP
Women;DT;944;53.05;Women-DT
Women;HT;944;60.73;Women-HT
Women;JT;944;52.74;Women-JT
Women;Decathlon / Heptathlon;944;5326;Women-Decathlon / Heptathlon
Women;100m;945;-;Women-100m
Women;200m;945;24.96;Women-200m
Women;300m;945;40.25;Women-300m
Women;400m;945;56.88;Women-400m
Women;500m;945;1:14.52;Women-500m
Women;110mH / 100mH;945;14.59;Women-110mH / 100mH
Women;400mH;945;1:02.68;Women-400mH
Women;4x100m;945;48.74;Women-4x100m
Women;4x200m;945;1:42.97;Women-4x200m
Women;4x400m;945;3:54.03;Women-4x400m
Women;600m;945;1:34.41;Women-600m
Women;800m;945;2:12.80;Women-800m
Women;1000m;945;2:52.71;Women-1000m
Women;1500m;945;4:34.43;Women-1500m
Women;Mile;945;4:55.19;Women-Mile
Women;2000m;945;6:16.27;Women-2000m
Women;HJ;945;1.72;Women-HJ
Women;PV;945;-;Women-PV
Women;LJ;945;-;Women-LJ
Women;TJ;945;12.30;Women-TJ
Women;SP;945;15.79;Women-SP
Women;DT;945;53.11;Women-DT
Women;HT;945;60.79;Women-HT
Women;JT;945;52.79;Women-JT
Women;Decathlon / Heptathlon;945;5332;Women-Decathlon / Heptathlon
Women;100m;946;12.23;Women-100m
Women;200m;946;24.95;Women-200m
Women;300m;946;40.23;Women-300m
Women;400m;946;56.85;Women-400m
Women;500m;946;1:14.48;Women-500m
Women;110mH / 100mH;946;14.58;Women-110mH / 100mH
Women;400mH;946;1:02.65;Women-400mH
Women;4x100m;946;48.71;Women-4x100m
Women;4x200m;946;1:42.91;Women-4x200m
Women;4x400m;946;3:53.90;Women-4x400m
Women;600m;946;1:34.36;Women-600m
Women;800m;946;2:12.73;Women-800m
Women;1000m;946;2:52.63;Women-1000m
Women;1500m;946;4:34.29;Women-1500m
Women;Mile;946;4:55.04;Women-Mile
Women;2000m;946;6:16.07;Women-2000m
Women;HJ;946;-;Women-HJ
Women;PV;946;-;Women-PV
Women;LJ;946;-;Women-LJ
Women;TJ;946;12.31;Women-TJ
Women;SP;946;15.81;Women-SP
Women;DT;946;53.16;Women-DT
Women;HT;946;60.85;Women-HT
Women;JT;946;52.85;Women-JT
Women;Decathlon / Heptathlon;946;5337;Women-Decathlon / Heptathlon
Women;100m;947;-;Women-100m
Women;200m;947;24.94;Women-200m
Women;300m;947;40.21;Women-300m
Women;400m;947;56.83;Women-400m
Women;500m;947;1:14.45;Women-500m
Women;110mH / 100mH;947;14.57;Women-110mH / 100mH
Women;400mH;947;1:02.61;Women-400mH
Women;4x100m;947;48.69;Women-4x100m
Women;4x200m;947;1:42.85;Women-4x200m
Women;4x400m;947;3:53.77;Women-4x400m
Women;600m;947;1:34.31;Women-600m
Women;800m;947;2:12.67;Women-800m
Women;1000m;947;2:52.54;Women-1000m
Women;1500m;947;4:34.15;Women-1500m
Women;Mile;947;4:54.89;Women-Mile
Women;2000m;947;6:15.88;Women-2000m
Women;HJ;947;-;Women-HJ
Women;PV;947;3.96;Women-PV
Women;LJ;947;5.76;Women-LJ
Women;TJ;947;12.32;Women-TJ
Women;SP;947;15.82;Women-SP
Women;DT;947;53.22;Women-DT
Women;HT;947;60.92;Women-HT
Women;JT;947;52.90;Women-JT
Women;Decathlon / Heptathlon;947;5342;Women-Decathlon / Heptathlon
Women;100m;948;12.22;Women-100m
Women;200m;948;24.93;Women-200m
Women;300m;948;40.19;Women-300m
Women;400m;948;56.80;Women-400m
Women;500m;948;1:14.41;Women-500m
Women;110mH / 100mH;948;14.56;Women-110mH / 100mH
Women;400mH;948;1:02.58;Women-400mH
Women;4x100m;948;48.66;Women-4x100m
Women;4x200m;948;1:42.80;Women-4x200m
Women;4x400m;948;3:53.64;Women-4x400m
Women;600m;948;1:34.27;Women-600m
Women;800m;948;2:12.61;Women-800m
Women;1000m;948;2:52.46;Women-1000m
Women;1500m;948;4:34.01;Women-1500m
Women;Mile;948;4:54.73;Women-Mile
Women;2000m;948;6:15.68;Women-2000m
Women;HJ;948;-;Women-HJ
Women;PV;948;-;Women-PV
Women;LJ;948;-;Women-LJ
Women;TJ;948;12.33;Women-TJ
Women;SP;948;15.84;Women-SP
Women;DT;948;53.27;Women-DT
Women;HT;948;60.98;Women-HT
Women;JT;948;52.95;Women-JT
Women;Decathlon / Heptathlon;948;5347;Women-Decathlon / Heptathlon
Women;100m;949;-;Women-100m
Women;200m;949;24.92;Women-200m
Women;300m;949;40.17;Women-300m
Women;400m;949;56.77;Women-400m
Women;500m;949;1:14.37;Women-500m
Women;110mH / 100mH;949;-;Women-110mH / 100mH
Women;400mH;949;1:02.54;Women-400mH
Women;4x100m;949;48.63;Women-4x100m
Women;4x200m;949;1:42.74;Women-4x200m
Women;4x400m;949;3:53.51;Women-4x400m
Women;600m;949;1:34.22;Women-600m
Women;800m;949;2:12.55;Women-800m
Women;1000m;949;2:52.38;Women-1000m
Women;1500m;949;4:33.87;Women-1500m
Women;Mile;949;4:54.58;Women-Mile
Women;2000m;949;6:15.48;Women-2000m
Women;HJ;949;-;Women-HJ
Women;PV;949;-;Women-PV
Women;LJ;949;5.77;Women-LJ
Women;TJ;949;12.34;Women-TJ
Women;SP;949;15.86;Women-SP
Women;DT;949;53.33;Women-DT
Women;HT;949;61.04;Women-HT
Women;JT;949;53.01;Women-JT
Women;Decathlon / Heptathlon;949;5352;Women-Decathlon / Heptathlon
Women;100m;950;12.21;Women-100m
Women;200m;950;24.91;Women-200m
Women;300m;950;40.16;Women-300m
Women;400m;950;56.74;Women-400m
Women;500m;950;1:14.33;Women-500m
Women;110mH / 100mH;950;14.55;Women-110mH / 100mH
Women;400mH;950;1:02.51;Women-400mH
Women;4x100m;950;48.61;Women-4x100m
Women;4x200m;950;1:42.68;Women-4x200m
Women;4x400m;950;3:53.38;Women-4x400m
Women;600m;950;1:34.18;Women-600m
Women;800m;950;2:12.49;Women-800m
Women;1000m;950;2:52.30;Women-1000m
Women;1500m;950;4:33.73;Women-1500m
Women;Mile;950;4:54.43;Women-Mile
Women;2000m;950;6:15.28;Women-2000m
Women;HJ;950;-;Women-HJ
Women;PV;950;-;Women-PV
Women;LJ;950;-;Women-LJ
Women;TJ;950;12.35;Women-TJ
Women;SP;950;15.87;Women-SP
Women;DT;950;53.38;Women-DT
Women;HT;950;61.10;Women-HT
Women;JT;950;53.06;Women-JT
Women;Decathlon / Heptathlon;950;5357;Women-Decathlon / Heptathlon
Women;100m;951;-;Women-100m
Women;200m;951;24.90;Women-200m
Women;300m;951;40.14;Women-300m
Women;400m;951;56.71;Women-400m
Women;500m;951;1:14.30;Women-500m
Women;110mH / 100mH;951;14.54;Women-110mH / 100mH
Women;400mH;951;1:02.47;Women-400mH
Women;4x100m;951;48.58;Women-4x100m
Women;4x200m;951;1:42.62;Women-4x200m
Women;4x400m;951;3:53.25;Women-4x400m
Women;600m;951;1:34.13;Women-600m
Women;800m;951;2:12.43;Women-800m
Women;1000m;951;2:52.21;Women-1000m
Women;1500m;951;4:33.59;Women-1500m
Women;Mile;951;4:54.28;Women-Mile
Women;2000m;951;6:15.09;Women-2000m
Women;HJ;951;-;Women-HJ
Women;PV;951;3.97;Women-PV
Women;LJ;951;5.78;Women-LJ
Women;TJ;951;12.36;Women-TJ
Women;SP;951;15.89;Women-SP
Women;DT;951;53.43;Women-DT
Women;HT;951;61.16;Women-HT
Women;JT;951;53.12;Women-JT
Women;Decathlon / Heptathlon;951;5363;Women-Decathlon / Heptathlon
Women;100m;952;12.20;Women-100m
Women;200m;952;24.89;Women-200m
Women;300m;952;40.12;Women-300m
Women;400m;952;56.69;Women-400m
Women;500m;952;1:14.26;Women-500m
Women;110mH / 100mH;952;14.53;Women-110mH / 100mH
Women;400mH;952;1:02.43;Women-400mH
Women;4x100m;952;48.56;Women-4x100m
Women;4x200m;952;1:42.57;Women-4x200m
Women;4x400m;952;3:53.12;Women-4x400m
Women;600m;952;1:34.09;Women-600m
Women;800m;952;2:12.36;Women-800m
Women;1000m;952;2:52.13;Women-1000m
Women;1500m;952;4:33.45;Women-1500m
Women;Mile;952;4:54.13;Women-Mile
Women;2000m;952;6:14.89;Women-2000m
Women;HJ;952;-;Women-HJ
Women;PV;952;-;Women-PV
Women;LJ;952;-;Women-LJ
Women;TJ;952;12.37;Women-TJ
Women;SP;952;15.90;Women-SP
Women;DT;952;53.49;Women-DT
Women;HT;952;61.23;Women-HT
Women;JT;952;53.17;Women-JT
Women;Decathlon / Heptathlon;952;5368;Women-Decathlon / Heptathlon
Women;100m;953;-;Women-100m
Women;200m;953;24.88;Women-200m
Women;300m;953;40.10;Women-300m
Women;400m;953;56.66;Women-400m
Women;500m;953;1:14.22;Women-500m
Women;110mH / 100mH;953;14.52;Women-110mH / 100mH
Women;400mH;953;1:02.40;Women-400mH
Women;4x100m;953;48.53;Women-4x100m
Women;4x200m;953;1:42.51;Women-4x200m
Women;4x400m;953;3:52.99;Women-4x400m
Women;600m;953;1:34.04;Women-600m
Women;800m;953;2:12.30;Women-800m
Women;1000m;953;2:52.05;Women-1000m
Women;1500m;953;4:33.31;Women-1500m
Women;Mile;953;4:53.98;Women-Mile
Women;2000m;953;6:14.69;Women-2000m
Women;HJ;953;-;Women-HJ
Women;PV;953;-;Women-PV
Women;LJ;953;5.79;Women-LJ
Women;TJ;953;12.38;Women-TJ
Women;SP;953;15.92;Women-SP
Women;DT;953;53.54;Women-DT
Women;HT;953;61.29;Women-HT
Women;JT;953;53.22;Women-JT
Women;Decathlon / Heptathlon;953;5373;Women-Decathlon / Heptathlon
Women;100m;954;12.19;Women-100m
Women;200m;954;24.87;Women-200m
Women;300m;954;40.08;Women-300m
Women;400m;954;56.63;Women-400m
Women;500m;954;1:14.18;Women-500m
Women;110mH / 100mH;954;14.51;Women-110mH / 100mH
Women;400mH;954;1:02.36;Women-400mH
Women;4x100m;954;48.50;Women-4x100m
Women;4x200m;954;1:42.45;Women-4x200m
Women;4x400m;954;3:52.86;Women-4x400m
Women;600m;954;1:34.00;Women-600m
Women;800m;954;2:12.24;Women-800m
Women;1000m;954;2:51.96;Women-1000m
Women;1500m;954;4:33.17;Women-1500m
Women;Mile;954;4:53.83;Women-Mile
Women;2000m;954;6:14.50;Women-2000m
Women;HJ;954;-;Women-HJ
Women;PV;954;3.98;Women-PV
Women;LJ;954;-;Women-LJ
Women;TJ;954;12.39;Women-TJ
Women;SP;954;15.94;Women-SP
Women;DT;954;53.60;Women-DT
Women;HT;954;61.35;Women-HT
Women;JT;954;53.28;Women-JT
Women;Decathlon / Heptathlon;954;5378;Women-Decathlon / Heptathlon
Women;100m;955;-;Women-100m
Women;200m;955;24.86;Women-200m
Women;300m;955;40.06;Women-300m
Women;400m;955;56.60;Women-400m
Women;500m;955;1:14.15;Women-500m
Women;110mH / 100mH;955;-;Women-110mH / 100mH
Women;400mH;955;1:02.33;Women-400mH
Women;4x100m;955;48.48;Women-4x100m
Women;4x200m;955;1:42.39;Women-4x200m
Women;4x400m;955;3:52.73;Women-4x400m
Women;600m;955;1:33.95;Women-600m
Women;800m;955;2:12.18;Women-800m
Women;1000m;955;2:51.88;Women-1000m
Women;1500m;955;4:33.03;Women-1500m
Women;Mile;955;4:53.68;Women-Mile
Women;2000m;955;6:14.30;Women-2000m
Women;HJ;955;1.73;Women-HJ
Women;PV;955;-;Women-PV
Women;LJ;955;5.80;Women-LJ
Women;TJ;955;12.40;Women-TJ
Women;SP;955;15.95;Women-SP
Women;DT;955;53.65;Women-DT
Women;HT;955;61.41;Women-HT
Women;JT;955;53.33;Women-JT
Women;Decathlon / Heptathlon;955;5383;Women-Decathlon / Heptathlon
Women;100m;956;12.18;Women-100m
Women;200m;956;24.85;Women-200m
Women;300m;956;40.04;Women-300m
Women;400m;956;56.57;Women-400m
Women;500m;956;1:14.11;Women-500m
Women;110mH / 100mH;956;14.50;Women-110mH / 100mH
Women;400mH;956;1:02.29;Women-400mH
Women;4x100m;956;48.45;Women-4x100m
Women;4x200m;956;1:42.34;Women-4x200m
Women;4x400m;956;3:52.60;Women-4x400m
Women;600m;956;1:33.91;Women-600m
Women;800m;956;2:12.12;Women-800m
Women;1000m;956;2:51.80;Women-1000m
Women;1500m;956;4:32.89;Women-1500m
Women;Mile;956;4:53.53;Women-Mile
Women;2000m;956;6:14.10;Women-2000m
Women;HJ;956;-;Women-HJ
Women;PV;956;-;Women-PV
Women;LJ;956;-;Women-LJ
Women;TJ;956;12.41;Women-TJ
Women;SP;956;15.97;Women-SP
Women;DT;956;53.71;Women-DT
Women;HT;956;61.47;Women-HT
Women;JT;956;53.39;Women-JT
Women;Decathlon / Heptathlon;956;5388;Women-Decathlon / Heptathlon
Women;100m;957;-;Women-100m
Women;200m;957;24.83;Women-200m
Women;300m;957;40.02;Women-300m
Women;400m;957;56.55;Women-400m
Women;500m;957;1:14.07;Women-500m
Women;110mH / 100mH;957;14.49;Women-110mH / 100mH
Women;400mH;957;1:02.26;Women-400mH
Women;4x100m;957;48.43;Women-4x100m
Women;4x200m;957;1:42.28;Women-4x200m
Women;4x400m;957;3:52.47;Women-4x400m
Women;600m;957;1:33.86;Women-600m
Women;800m;957;2:12.05;Women-800m
Women;1000m;957;2:51.72;Women-1000m
Women;1500m;957;4:32.75;Women-1500m
Women;Mile;957;4:53.38;Women-Mile
Women;2000m;957;6:13.91;Women-2000m
Women;HJ;957;-;Women-HJ
Women;PV;957;3.99;Women-PV
Women;LJ;957;5.81;Women-LJ
Women;TJ;957;12.42;Women-TJ
Women;SP;957;15.98;Women-SP
Women;DT;957;53.76;Women-DT
Women;HT;957;61.54;Women-HT
Women;JT;957;53.44;Women-JT
Women;Decathlon / Heptathlon;957;5393;Women-Decathlon / Heptathlon
Women;100m;958;12.17;Women-100m
Women;200m;958;24.82;Women-200m
Women;300m;958;40.00;Women-300m
Women;400m;958;56.52;Women-400m
Women;500m;958;1:14.03;Women-500m
Women;110mH / 100mH;958;14.48;Women-110mH / 100mH
Women;400mH;958;1:02.22;Women-400mH
Women;4x100m;958;48.40;Women-4x100m
Women;4x200m;958;1:42.22;Women-4x200m
Women;4x400m;958;3:52.34;Women-4x400m
Women;600m;958;1:33.82;Women-600m
Women;800m;958;2:11.99;Women-800m
Women;1000m;958;2:51.63;Women-1000m
Women;1500m;958;4:32.61;Women-1500m
Women;Mile;958;4:53.23;Women-Mile
Women;2000m;958;6:13.71;Women-2000m
Women;HJ;958;-;Women-HJ
Women;PV;958;-;Women-PV
Women;LJ;958;-;Women-LJ
Women;TJ;958;12.43;Women-TJ
Women;SP;958;16.00;Women-SP
Women;DT;958;53.82;Women-DT
Women;HT;958;61.60;Women-HT
Women;JT;958;53.49;Women-JT
Women;Decathlon / Heptathlon;958;5399;Women-Decathlon / Heptathlon
Women;100m;959;-;Women-100m
Women;200m;959;24.81;Women-200m
Women;300m;959;39.98;Women-300m
Women;400m;959;56.49;Women-400m
Women;500m;959;1:14.00;Women-500m
Women;110mH / 100mH;959;14.47;Women-110mH / 100mH
Women;400mH;959;1:02.19;Women-400mH
Women;4x100m;959;48.38;Women-4x100m
Women;4x200m;959;1:42.16;Women-4x200m
Women;4x400m;959;3:52.21;Women-4x400m
Women;600m;959;1:33.77;Women-600m
Women;800m;959;2:11.93;Women-800m
Women;1000m;959;2:51.55;Women-1000m
Women;1500m;959;4:32.47;Women-1500m
Women;Mile;959;4:53.08;Women-Mile
Women;2000m;959;6:13.51;Women-2000m
Women;HJ;959;-;Women-HJ
Women;PV;959;-;Women-PV
Women;LJ;959;-;Women-LJ
Women;TJ;959;12.44;Women-TJ
Women;SP;959;16.02;Women-SP
Women;DT;959;53.87;Women-DT
Women;HT;959;61.66;Women-HT
Women;JT;959;53.55;Women-JT
Women;Decathlon / Heptathlon;959;5404;Women-Decathlon / Heptathlon
Women;100m;960;12.16;Women-100m
Women;200m;960;24.80;Women-200m
Women;300m;960;39.96;Women-300m
Women;400m;960;56.46;Women-400m
Women;500m;960;1:13.96;Women-500m
Women;110mH / 100mH;960;-;Women-110mH / 100mH
Women;400mH;960;1:02.15;Women-400mH
Women;4x100m;960;48.35;Women-4x100m
Women;4x200m;960;1:42.11;Women-4x200m
Women;4x400m;960;3:52.08;Women-4x400m
Women;600m;960;1:33.73;Women-600m
Women;800m;960;2:11.87;Women-800m
Women;1000m;960;2:51.47;Women-1000m
Women;1500m;960;4:32.34;Women-1500m
Women;Mile;960;4:52.94;Women-Mile
Women;2000m;960;6:13.32;Women-2000m
Women;HJ;960;-;Women-HJ
Women;PV;960;4.00;Women-PV
Women;LJ;960;5.82;Women-LJ
Women;TJ;960;12.45;Women-TJ
Women;SP;960;16.03;Women-SP
Women;DT;960;53.92;Women-DT
Women;HT;960;61.72;Women-HT
Women;JT;960;53.60;Women-JT
Women;Decathlon / Heptathlon;960;5409;Women-Decathlon / Heptathlon
Women;100m;961;-;Women-100m
Women;200m;961;24.79;Women-200m
Women;300m;961;39.94;Women-300m
Women;400m;961;56.44;Women-400m
Women;500m;961;1:13.92;Women-500m
Women;110mH / 100mH;961;14.46;Women-110mH / 100mH
Women;400mH;961;1:02.12;Women-400mH
Women;4x100m;961;48.32;Women-4x100m
Women;4x200m;961;1:42.05;Women-4x200m
Women;4x400m;961;3:51.96;Women-4x400m
Women;600m;961;1:33.68;Women-600m
Women;800m;961;2:11.81;Women-800m
Women;1000m;961;2:51.39;Women-1000m
Women;1500m;961;4:32.20;Women-1500m
Women;Mile;961;4:52.79;Women-Mile
Women;2000m;961;6:13.12;Women-2000m
Women;HJ;961;-;Women-HJ
Women;PV;961;-;Women-PV
Women;LJ;961;-;Women-LJ
Women;TJ;961;12.46;Women-TJ
Women;SP;961;16.05;Women-SP
Women;DT;961;53.98;Women-DT
Women;HT;961;61.78;Women-HT
Women;JT;961;53.66;Women-JT
Women;Decathlon / Heptathlon;961;5414;Women-Decathlon / Heptathlon
Women;100m;962;12.15;Women-100m
Women;200m;962;24.78;Women-200m
Women;300m;962;39.92;Women-300m
Women;400m;962;56.41;Women-400m
Women;500m;962;1:13.89;Women-500m
Women;110mH / 100mH;962;14.45;Women-110mH / 100mH
Women;400mH;962;1:02.08;Women-400mH
Women;4x100m;962;48.30;Women-4x100m
Women;4x200m;962;1:41.99;Women-4x200m
Women;4x400m;962;3:51.83;Women-4x400m
Women;600m;962;1:33.64;Women-600m
Women;800m;962;2:11.75;Women-800m
Women;1000m;962;2:51.30;Women-1000m
Women;1500m;962;4:32.06;Women-1500m
Women;Mile;962;4:52.64;Women-Mile
Women;2000m;962;6:12.93;Women-2000m
Women;HJ;962;-;Women-HJ
Women;PV;962;-;Women-PV
Women;LJ;962;5.83;Women-LJ
Women;TJ;962;12.47;Women-TJ
Women;SP;962;16.06;Women-SP
Women;DT;962;54.03;Women-DT
Women;HT;962;61.85;Women-HT
Women;JT;962;53.71;Women-JT
Women;Decathlon / Heptathlon;962;5419;Women-Decathlon / Heptathlon
Women;100m;963;-;Women-100m
Women;200m;963;24.77;Women-200m
Women;300m;963;39.90;Women-300m
Women;400m;963;56.38;Women-400m
Women;500m;963;1:13.85;Women-500m
Women;110mH / 100mH;963;14.44;Women-110mH / 100mH
Women;400mH;963;1:02.04;Women-400mH
Women;4x100m;963;48.27;Women-4x100m
